horizon,lags,rmse,mae,forecast,actual
45,3,3.742474090454726,3.057933491425153,"['[""[\'[np.float64(1.4836580503887256), np.float64(1.5442524199340697), np.float64(1.6250168249458588), np.float64(1.6952021301256746), np.float64(1.7513966174486757), np.float64(1.7983941761587274), np.float64(1.8397851424504388), np.float64(1.8768844000839637), np.float64(1.9100291924946577), np.float64(1.9394593562278781), np.float64(1.965519233649617), np.float64(1.9885931078193726), np.float64(2.0090363181101467), np.float64(2.027155883184381), np.float64(2.0432169679942693), np.float64(2.0574525769163357), np.float64(2.070069549089536), np.float64(2.0812517665770134), np.float64(2.0911624265576783), np.float64(2.0999461744077257), np.float64(2.1077311671240584), np.float64(2.1146309673964527), np.float64(2.1207462219358986), np.float64(2.1261661360018924), np.float64(2.1309697736961604), np.float64(2.1352272095745644), np.float64(2.139000550174037), np.float64(2.1423448399892986), np.float64(2.14530886457568), np.float64(2.147935862288643), np.float64(2.1502641550433053), np.float64(2.1523277073357217), np.float64(2.154156621701364), np.float64(2.155777577841051), np.float64(2.157214221817503), np.float64(2.158487510998129), np.float64(2.1596160197755294), np.float64(2.160616210525624), np.float64(2.1615026737562295), np.float64(2.1622883409493583), np.float64(2.1629846732021227), np.float64(2.163601828418072), np.float64(2.1641488094879), np.float64(2.1646335956211415), np.float64(2.1650632587446887)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,4,3.718750634935935,3.036590997086457,"['[""[\'[np.float64(1.4800903923815265), np.float64(1.553987938229349), np.float64(1.640058007765669), np.float64(1.7103381833317826), np.float64(1.7706424031257049), np.float64(1.8249391276597473), np.float64(1.8727989784376795), np.float64(1.9141159769698388), np.float64(1.9497079230148657), np.float64(1.9804439023107372), np.float64(2.0069837438045344), np.float64(2.029876813921782), np.float64(2.049617378839512), np.float64(2.066640747048666), np.float64(2.0813213870366227), np.float64(2.0939812039556482), np.float64(2.104898081874985), np.float64(2.1143119641469683), np.float64(2.122429796052928), np.float64(2.1294300034251474), np.float64(2.1354664465015194), np.float64(2.1406718109498195), np.float64(2.145160517405754), np.float64(2.1490312330415047), np.float64(2.1523690406386384), np.float64(2.1552473092137574), np.float64(2.157729306672556), np.float64(2.1598695903991123), np.float64(2.161715206478334), np.float64(2.163306723837611), np.float64(2.164679126003013), np.float64(2.165862580077626), np.float64(2.1668830998508546), np.float64(2.1677631176139216), np.float64(2.1685219772495645), np.float64(2.1691763594345312), np.float64(2.1697406483015205), np.float64(2.1702272476202698), np.float64(2.170646853447813), np.float64(2.1710086892410914), np.float64(2.171320708599983), np.float64(2.171589770097302), np.float64(2.1718217880387427), np.float64(2.1720218624666585), np.float64(2.172194391265325)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,5,3.6884932639129007,3.0091896690944218,"['[""[\'[np.float64(1.4857288544141425), np.float64(1.5577232950245232), np.float64(1.658623370790431), np.float64(1.7343576694244298), np.float64(1.7943335156462583), np.float64(1.8529909143141103), np.float64(1.9098891722906781), np.float64(1.9588729117471484), np.float64(1.998804682552748), np.float64(2.0320200895900475), np.float64(2.0602367052566963), np.float64(2.083854341472984), np.float64(2.1031628850625617), np.float64(2.1188327182425133), np.float64(2.1315969210336636), np.float64(2.1419907548515367), np.float64(2.150398051457749), np.float64(2.157158285195798), np.float64(2.162584279453014), np.float64(2.1669373012669304), np.float64(2.1704228455934484), np.float64(2.1732060192539033), np.float64(2.17542388783304), np.float64(2.1771894000507976), np.float64(2.17859343916545), np.float64(2.1797085569096484), np.float64(2.1805930595126295), np.float64(2.1812939540395933), np.float64(2.181848932129874), np.float64(2.182288037374162), np.float64(2.1826351898843526), np.float64(2.182909451472528), np.float64(2.183125998953168), np.float64(2.183296887138777), np.float64(2.1834316745854476), np.float64(2.1835379364074594), np.float64(2.183621673390916), np.float64(2.183687634841224), np.float64(2.1837395756442595), np.float64(2.1837804623383317), np.float64(2.1838126375432605), np.float64(2.1838379502701364), np.float64(2.1838578590786564), np.float64(2.183873513910882), np.float64(2.1838858210121943)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,6,3.708002905382031,3.0269238428158234,"['[""[\'[np.float64(1.4766616528864027), np.float64(1.5416810232082825), np.float64(1.6445197874997066), np.float64(1.713464303526239), np.float64(1.7711609547189953), np.float64(1.8304818814973218), np.float64(1.8864599219316467), np.float64(1.9309951165099692), np.float64(1.967180933980746), np.float64(1.9987960503345046), np.float64(2.0263961498622396), np.float64(2.0494705026113524), np.float64(2.068734481190657), np.float64(2.085169873995282), np.float64(2.09925259654601), np.float64(2.111185889732464), np.float64(2.121269954939534), np.float64(2.129838788913537), np.float64(2.13713628459904), np.float64(2.143334203133768), np.float64(2.1485909803864387), np.float64(2.15305519848844), np.float64(2.156849633391662), np.float64(2.1600728630661847), np.float64(2.162809473301584), np.float64(2.1651335228347994), np.float64(2.1671077895372726), np.float64(2.168784738966061), np.float64(2.170208910130181), np.float64(2.171418452980997), np.float64(2.1724458063383367), np.float64(2.173318402826294), np.float64(2.1740595182297473), np.float64(2.174688964543216), np.float64(2.175223581556743), np.float64(2.1756776567024723), np.float64(2.1760633187308973), np.float64(2.1763908743028755), np.float64(2.176669080020809), np.float64(2.176905371441733), np.float64(2.177106062669895), np.float64(2.177276517078499), np.float64(2.177421290486222), np.float64(2.177544252151649), np.float64(2.1776486881783605)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,7,3.670063020685861,2.9943270640359776,"['[""[\'[np.float64(1.4869932257801217), np.float64(1.573795454193007), np.float64(1.6889950195237664), np.float64(1.7520016141979806), np.float64(1.8219349024070572), np.float64(1.8846933647776856), np.float64(1.9375236642380103), np.float64(1.9825630225601882), np.float64(2.0280952739529527), np.float64(2.065317145074882), np.float64(2.0946761945259755), np.float64(2.1182013672738798), np.float64(2.137665035377316), np.float64(2.152574389676826), np.float64(2.1642058151133376), np.float64(2.173108182790073), np.float64(2.179645205688242), np.float64(2.1841298990452933), np.float64(2.1871762065341085), np.float64(2.189102947549106), np.float64(2.190173426393682), np.float64(2.190608697302876), np.float64(2.190612394343212), np.float64(2.1903082524030304), np.float64(2.189810799237931), np.float64(2.1892088711499085), np.float64(2.1885665834627765), np.float64(2.1879232538500815), np.float64(2.1873094123234877), np.float64(2.1867435788986556), np.float64(2.186235935755299), np.float64(2.18579050471016), np.float64(2.1854078991485797), np.float64(2.18508517803925), np.float64(2.1848176002689077), np.float64(2.1845994723576427), np.float64(2.184424781112961), np.float64(2.1842873907613938), np.float64(2.18418148762235), np.float64(2.184101705934369), np.float64(2.184043224291282), np.float64(2.1840017967002994), np.float64(2.1839737869024374), np.float64(2.1839561235913747), np.float64(2.183946258210343)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,8,3.6538326212019743,2.9794773133911243,"['[""[\'[np.float64(1.504226856705522), np.float64(1.601432175153074), np.float64(1.7220082532138288), np.float64(1.7853686105748152), np.float64(1.85217858408531), np.float64(1.9168952304357365), np.float64(1.9691403904462135), np.float64(2.0120803480279097), np.float64(2.0568144056519224), np.float64(2.0956895630958585), np.float64(2.1249209380358227), np.float64(2.1473710736009606), np.float64(2.165733442162336), np.float64(2.1795103111192153), np.float64(2.189437091577037), np.float64(2.196722124835776), np.float64(2.201720890451389), np.float64(2.204500750629186), np.float64(2.2056513792146584), np.float64(2.2057399532923485), np.float64(2.2050473594948685), np.float64(2.2037916794087535), np.float64(2.2022180990750675), np.float64(2.2004862483759977), np.float64(2.198690365241579), np.float64(2.196922859389784), np.float64(2.195262320002232), np.float64(2.193748461011474), np.float64(2.1923988072897655), np.float64(2.1912233927228684), np.float64(2.1902221988397934), np.float64(2.1893856753972654), np.float64(2.188701060121198), np.float64(2.1881541429088034), np.float64(2.1877284475515664), np.float64(2.1874065826594915), np.float64(2.1871720660867955), np.float64(2.1870096434384183), np.float64(2.1869052971083827), np.float64(2.186846618930527), np.float64(2.1868229538260744), np.float64(2.1868252296026163), np.float64(2.1868458504626003), np.float64(2.1868786492223085), np.float64(2.1869187435933726)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,9,3.656263984890334,2.9824829336173724,"['[""[\'[np.float64(1.5041920039108219), np.float64(1.600583140565985), np.float64(1.7208016892739442), np.float64(1.7837853613800536), np.float64(1.8502962417066164), np.float64(1.9151581569781726), np.float64(1.9672290530374097), np.float64(2.009988576732772), np.float64(2.0546344062660045), np.float64(2.0934678546145284), np.float64(2.122479681279773), np.float64(2.1447478576558248), np.float64(2.162991672284891), np.float64(2.176651966456691), np.float64(2.1864366571595664), np.float64(2.193612095215982), np.float64(2.1985162134031393), np.float64(2.2011980002834513), np.float64(2.2022595907082176), np.float64(2.2022828422508125), np.float64(2.2015379760275713), np.float64(2.200237898203498), np.float64(2.198630929778875), np.float64(2.1968764233698224), np.float64(2.195064582418621), np.float64(2.193287381021113), np.float64(2.1916237379453), np.float64(2.190111660476536), np.float64(2.1887668007388115), np.float64(2.1875985797231126), np.float64(2.186606389098683), np.float64(2.185779785256036), np.float64(2.1851054138242856), np.float64(2.1845687647547902), np.float64(2.1841529992445556), np.float64(2.1838403896436898), np.float64(2.1836142952741318), np.float64(2.183459396012597), np.float64(2.1833616202839505), np.float64(2.1833085523092373), np.float64(2.1832895825604863), np.float64(2.183295700474678), np.float64(2.183319378778446), np.float64(2.183354535102305), np.float64(2.183396380403527)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,10,3.6045929116995743,2.953850720240941,"['[""[\'[np.float64(1.3578127823940693), np.float64(1.4291162424889627), np.float64(1.6554131170979722), np.float64(1.794127816209028), np.float64(1.8861549119814085), np.float64(1.9658849074136289), np.float64(2.0153441939505408), np.float64(2.0698533641244596), np.float64(2.1245033602146797), np.float64(2.159047237361466), np.float64(2.185794158791111), np.float64(2.230826984330292), np.float64(2.2698903587422308), np.float64(2.2896037192571326), np.float64(2.2995326375832352), np.float64(2.3040318355537375), np.float64(2.303125173791862), np.float64(2.3000445287316125), np.float64(2.2956004079723744), np.float64(2.2874274835497976), np.float64(2.278600580678282), np.float64(2.2703115305342902), np.float64(2.2606176502371547), np.float64(2.2493494114758983), np.float64(2.2382747286082085), np.float64(2.2279036941630657), np.float64(2.2182300433724103), np.float64(2.209737469028408), np.float64(2.202296086723045), np.float64(2.1957683240967807), np.float64(2.1903514038201535), np.float64(2.1860350536816187), np.float64(2.1825320738976957), np.float64(2.1798279987632805), np.float64(2.177993188233105), np.float64(2.176909081502748), np.float64(2.176457609404709), np.float64(2.176553791423105), np.float64(2.177074179387945), np.float64(2.177907299132662), np.float64(2.1789918246919227), np.float64(2.180243898087512), np.float64(2.1815784749515963), np.float64(2.182950228249221), np.float64(2.1843209701443036)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,11,3.5491342352195496,2.931673698433981,"['[""[\'[np.float64(1.3536144608470422), np.float64(1.247779214859543), np.float64(1.447684130357756), np.float64(1.7157755570139142), np.float64(1.8997001305892938), np.float64(2.01008252853206), np.float64(2.075474194680023), np.float64(2.127670077184463), np.float64(2.1941736317320157), np.float64(2.2419330619440627), np.float64(2.2585259510949927), np.float64(2.2730768204347345), np.float64(2.3318684595857913), np.float64(2.4040020630139165), np.float64(2.448692228768854), np.float64(2.461097844177055), np.float64(2.454901059617006), np.float64(2.4404007287094314), np.float64(2.4251515973863955), np.float64(2.408289776955409), np.float64(2.385090408971568), np.float64(2.3592363956671036), np.float64(2.340146500190612), np.float64(2.325589289525154), np.float64(2.3069825582073284), np.float64(2.282205662291413), np.float64(2.2552651804971418), np.float64(2.229667334692871), np.float64(2.207382975593691), np.float64(2.188776886437002), np.float64(2.172694459690933), np.float64(2.1589227996673634), np.float64(2.148844435486734), np.float64(2.142408528099184), np.float64(2.137749629481065), np.float64(2.1338272980013455), np.float64(2.131184030778006), np.float64(2.1304863310431044), np.float64(2.131886725241146), np.float64(2.135152902079912), np.float64(2.1397234511023195), np.float64(2.1451056390170042), np.float64(2.1512014242573647), np.float64(2.1578702006192207), np.float64(2.164623233019559)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,12,3.569815449407127,2.9366614122893617,"['[""[\'[np.float64(1.3552143134374919), np.float64(1.2541243888975429), np.float64(1.5351940092857455), np.float64(1.813405684236602), np.float64(1.9379257782480943), np.float64(2.0060456381191365), np.float64(2.0563532466999495), np.float64(2.1024367470282694), np.float64(2.1697846424050384), np.float64(2.2110886943866372), np.float64(2.2240763373237), np.float64(2.239900994723475), np.float64(2.3206911353476207), np.float64(2.38713241751059), np.float64(2.399918171967824), np.float64(2.3891102637823436), np.float64(2.3801063378760907), np.float64(2.370409994652211), np.float64(2.3617089836739797), np.float64(2.3506015336675814), np.float64(2.3322414856460667), np.float64(2.3127331660174146), np.float64(2.305560783230709), np.float64(2.296578438995111), np.float64(2.275847941539716), np.float64(2.2517961203072527), np.float64(2.2333218529653096), np.float64(2.218439578174581), np.float64(2.2056211905943583), np.float64(2.194984835529866), np.float64(2.185128189236831), np.float64(2.1765511246150036), np.float64(2.172028530319728), np.float64(2.1691367025621653), np.float64(2.1651030129512927), np.float64(2.1616022879112076), np.float64(2.160924702090598), np.float64(2.1621006472036983), np.float64(2.163989135476691), np.float64(2.1665690237222823), np.float64(2.169507213897312), np.float64(2.1725897036452397), np.float64(2.1762719379448483), np.float64(2.1801491478149484), np.float64(2.1834646079876623)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
45,13,3.80779563453304,3.119021825972576,"['[""[\'[np.float64(1.3058510491304411), np.float64(1.203514586609378), np.float64(1.4987112617861447), np.float64(2.434062371555479), np.float64(2.6433388023591577), np.float64(2.297789301648028), np.float64(2.067434583259824), np.float64(1.9691477672847588), np.float64(1.9543889405787234), np.float64(2.0060002435083715), np.float64(1.936186664405378), np.float64(1.9188300056829783), np.float64(2.032206366740165), np.float64(2.224233609605078), np.float64(2.2726856285685058), np.float64(1.7822933232043445), np.float64(1.4150001977304698), np.float64(1.5097601581338147), np.float64(1.7377332911380767), np.float64(1.8730589651445861), np.float64(1.9364933251959968), np.float64(1.9249394199090708), np.float64(1.9626365946559876), np.float64(2.0258296651040206), np.float64(2.0269363339823663), np.float64(1.9089572909924293), np.float64(1.7584805533134584), np.float64(1.9395067555940104), np.float64(2.264080967056735), np.float64(2.3567472944414303), np.float64(2.238944627877191), np.float64(2.120107841549677), np.float64(2.052803597665741), np.float64(2.052505667186282), np.float64(2.051624347505458), np.float64(2.016154358531553), np.float64(1.9800462641181862), np.float64(2.024684866784133), np.float64(2.1733285447077977), np.float64(2.1835979470154143), np.float64(2.0015721125019663), np.float64(1.8597771740832192), np.float64(1.884676078995333), np.float64(1.9749869632212058), np.float64(2.049606347842831)]\']""]']","['[""[\'[np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]\']""]']"
