forecast_horizon,context_window,variance,rmse,mae,forecast,actual
40,24,0.9,11.229066511583378,9.59413925830996,"[np.float64(3.285336417664988), np.float64(2.05730938719065), np.float64(-2.566778752989729), np.float64(-4.624917152520734), np.float64(-8.336661785249175), np.float64(-11.27106881392537), np.float64(-8.409605622447492), np.float64(-5.794390758007463), np.float64(-6.97637848312757), np.float64(-8.364784514020096), np.float64(-5.967720326549203), np.float64(-7.211874962130065), np.float64(-1.8734837812531144), np.float64(-1.945014193538332), np.float64(-4.029001547049111), np.float64(-2.1502020077398765), np.float64(7.783277172983318), np.float64(7.8133704480586434), np.float64(-5.033544740782103), np.float64(-7.115977084402309), np.float64(-1.632992356121831), np.float64(-1.2699866336210786), np.float64(-0.8054395783497978), np.float64(2.087373694333231), np.float64(-5.674434170333205), np.float64(1.0576741517636652), np.float64(16.117406052811738), np.float64(8.937757051471571), np.float64(-8.667033407239828), np.float64(3.0063139053700842), np.float64(20.93605754075693), np.float64(16.50323708616951), np.float64(10.269577015635816), np.float64(11.825525602758255), np.float64(5.083237172212249), np.float64(7.0775020071731864), np.float64(23.075273006665235), np.float64(1.8720920061533228), np.float64(-17.93067360438461), np.float64(13.01736856186341)]","[np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
52,1,0.9,3.54649699929534,2.784798026282096,"[np.float64(0.4186122249368546), np.float64(0.6034366055275401), np.float64(0.7478130237668559), np.float64(0.8891495788296038), np.float64(1.012604357111017), np.float64(1.1264102055083145), np.float64(1.2284896330216781), np.float64(1.3210891758766048), np.float64(1.4045453617823944), np.float64(1.4798905810198266), np.float64(1.547785771285901), np.float64(1.60895588623356), np.float64(1.66402019994922), np.float64(1.7135637286720427), np.float64(1.758114055556222), np.float64(1.798154967533457), np.float64(1.8341259065110311), np.float64(1.8664266992730776), np.float64(1.8954201431704156), np.float64(1.921435192078659), np.float64(1.9447697048030688), np.float64(1.9656931217800435), np.float64(1.9844489326382546), np.float64(2.0012569830467886), np.float64(2.016315607912332), np.float64(2.029803602160965), np.float64(2.041882034306566), np.float64(2.0526959113784193), np.float64(2.0623757035924797), np.float64(2.0710387376467185), np.float64(2.078790467519579), np.float64(2.0857256315480504), np.float64(2.091929304325746), np.float64(2.0974778516348644), np.float64(2.1024397962418617), np.float64(2.106876601961923), np.float64(2.110843382952046), np.float64(2.1143895447382173), np.float64(2.11755936302961), np.float64(2.1203925059289874), np.float64(2.122924504719209), np.float64(2.1251871779946), np.float64(2.1272090135155715), np.float64(2.1290155117967866), np.float64(2.1306294950941194), np.float64(2.1320713851338535), np.float64(2.1333594526287434), np.float64(2.1345100413490767), np.float64(2.1355377692619655), np.float64(2.136455709017695), np.float64(2.1372755498470046), np.float64(2.13800774273649)]","[np.float64(1.251895475543966), np.float64(1.3932651034784689), np.float64(1.529081847865152), np.float64(1.4892953242600384), np.float64(1.454375765588851), np.float64(1.5999751821590653), np.float64(1.5033058809882756), np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
52,2,0.9,3.326450244266963,2.618876952382496,"[np.float64(-0.14310886578764348), np.float64(-0.03584461790836321), np.float64(0.267577443978788), np.float64(0.5834121926477408), np.float64(0.8873104400794455), np.float64(1.1627491550822922), np.float64(1.396046177343388), np.float64(1.5956426322515957), np.float64(1.7650013698006348), np.float64(1.9052041092502328), np.float64(2.0205024270445353), np.float64(2.1138916543150987), np.float64(2.1875890056617724), np.float64(2.244316228114071), np.float64(2.286504000993494), np.float64(2.316277115512542), np.float64(2.3357102908820515), np.float64(2.346674982600659), np.float64(2.3508145024725535), np.float64(2.3496002586653635), np.float64(2.3443121106773894), np.float64(2.336040162249627), np.float64(2.325708176338105), np.float64(2.3140834786961753), np.float64(2.301789991910314), np.float64(2.2893260416752694), np.float64(2.2770791999426145), np.float64(2.2653407287860916), np.float64(2.254320181038465), np.float64(2.2441584767122067), np.float64(2.2349397998273552), np.float64(2.22670248908599), np.float64(2.2194486091513794), np.float64(2.213152290986772), np.float64(2.207766950720098), np.float64(2.203231399498005), np.float64(2.1994749365810797), np.float64(2.1964215325471277), np.float64(2.193993188465622), np.float64(2.1921125687362077), np.float64(2.1907050055803925), np.float64(2.189699963563588), np.float64(2.1890320484757426), np.float64(2.1886416387940235), np.float64(2.1884752094519566), np.float64(2.1884854102431475), np.float64(2.1886309537552076), np.float64(2.188876360132879), np.float64(2.189191599009277), np.float64(2.18955166249378), np.float64(2.189936097130556), np.float64(2.1903285174084033)]","[np.float64(1.251895475543966), np.float64(1.3932651034784689), np.float64(1.529081847865152), np.float64(1.4892953242600384), np.float64(1.454375765588851), np.float64(1.5999751821590653), np.float64(1.5033058809882756), np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
52,4,0.9,3.4407989579226013,2.7272503309143303,"[np.float64(-0.2084206018561579), np.float64(0.07966859985111566), np.float64(0.427420041093038), np.float64(0.6416075576665223), np.float64(0.8490049563999535), np.float64(1.0818568353159834), np.float64(1.2348963190159725), np.float64(1.362808485092243), np.float64(1.4982852324644016), np.float64(1.6131289702273823), np.float64(1.7070944915692672), np.float64(1.7933518909442754), np.float64(1.8694896962464407), np.float64(1.9337384539771447), np.float64(1.9872028952928649), np.float64(2.031765434443476), np.float64(2.0689377150529253), np.float64(2.098924232712221), np.float64(2.1226228967564946), np.float64(2.1412184593765202), np.float64(2.1552624185068994), np.float64(2.165420197007684), np.float64(2.1724850612887474), np.float64(2.1769662235504255), np.float64(2.179354310741348), np.float64(2.1801497468843296), np.float64(2.1797390428664696), np.float64(2.1784475841475963), np.float64(2.1765661667976595), np.float64(2.1743282900965157), np.float64(2.1719220884709873), np.float64(2.169496517921337), np.float64(2.167164574152633), np.float64(2.1650094678914655), np.float64(2.1630872666596197), np.float64(2.1614318617782837), np.float64(2.1600598812106795), np.float64(2.1589730133773086), np.float64(2.158161549116795), np.float64(2.1576077609640754), np.float64(2.1572879280341755), np.float64(2.15717449010422), np.float64(2.157238000422927), np.float64(2.157448464242364), np.float64(2.1577764825195227), np.float64(2.158194174000274), np.float64(2.1586757975147877), np.float64(2.1591981886055267), np.float64(2.159741023152489), np.float64(2.1602869266513096), np.float64(2.160821470220553), np.float64(2.1613330684686436)]","[np.float64(1.251895475543966), np.float64(1.3932651034784689), np.float64(1.529081847865152), np.float64(1.4892953242600384), np.float64(1.454375765588851), np.float64(1.5999751821590653), np.float64(1.5033058809882756), np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
52,6,0.9,3.363033533070622,2.656422071468791,"[np.float64(-0.06119933578607734), np.float64(0.3061215280867995), np.float64(0.48550788177399606), np.float64(0.5417116473154735), np.float64(0.7804040884893584), np.float64(1.0906186380689071), np.float64(1.2417441551948847), np.float64(1.434397977339026), np.float64(1.5818177673861458), np.float64(1.6641953812163992), np.float64(1.7532521614189276), np.float64(1.8639159404689654), np.float64(1.9350381819907072), np.float64(2.0075534576698004), np.float64(2.0703474726523785), np.float64(2.1134365666137005), np.float64(2.156246600287686), np.float64(2.196995031055297), np.float64(2.222541462760046), np.float64(2.2441873410416266), np.float64(2.265657919425022), np.float64(2.2813113383287), np.float64(2.293598673320727), np.float64(2.302848336002235), np.float64(2.3080169854541683), np.float64(2.3106944701914784), np.float64(2.3118592485944807), np.float64(2.3103529402078427), np.float64(2.3068018979557356), np.float64(2.301945133190553), np.float64(2.295831874562714), np.float64(2.2885439855160534), np.float64(2.2804562641513493), np.float64(2.271661312377974), np.float64(2.2623666672192173), np.float64(2.2528970524231817), np.float64(2.2433677724432197), np.float64(2.2338649147975547), np.float64(2.224588382504486), np.float64(2.2156720760326083), np.float64(2.2071775938481113), np.float64(2.199212059576285), np.float64(2.1918393590281338), np.float64(2.1850949666951704), np.float64(2.1790272366073182), np.float64(2.173660670288854), np.float64(2.1689862927286137), np.float64(2.1650043366126273), np.float64(2.161701427532352), np.float64(2.1590469221251505), np.float64(2.1570091160095877), np.float64(2.1555499193822016)]","[np.float64(1.251895475543966), np.float64(1.3932651034784689), np.float64(1.529081847865152), np.float64(1.4892953242600384), np.float64(1.454375765588851), np.float64(1.5999751821590653), np.float64(1.5033058809882756), np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
52,12,0.9,3.1755246006420834,2.571422395593168,"[np.float64(-0.13790616469031117), np.float64(0.34231696110712373), np.float64(0.5426994665352067), np.float64(0.46037875508827986), np.float64(0.7236930391459583), np.float64(1.072787930832304), np.float64(1.116164214856939), np.float64(1.2020270159596111), np.float64(1.3163031542182764), np.float64(1.2148685621846838), np.float64(1.456152965196176), np.float64(2.0873008548336696), np.float64(2.485473630668159), np.float64(2.3914643885711455), np.float64(2.3920647808976856), np.float64(2.5005641197845563), np.float64(2.4583613686826795), np.float64(2.449744171964674), np.float64(2.5551006036510557), np.float64(2.578232064403367), np.float64(2.618409393506347), np.float64(2.7998563281612983), np.float64(2.880725357586456), np.float64(2.7355765490782677), np.float64(2.5908997967873115), np.float64(2.579169815629165), np.float64(2.5875261170949893), np.float64(2.6028640409617263), np.float64(2.6327053097473265), np.float64(2.609432322308484), np.float64(2.5646267513137277), np.float64(2.5555282224098588), np.float64(2.5146602814032604), np.float64(2.4032567547216837), np.float64(2.3059853283953733), np.float64(2.273223399206072), np.float64(2.2693321633781163), np.float64(2.2574329232473485), np.float64(2.2305779071229823), np.float64(2.172930023848721), np.float64(2.1099424635008805), np.float64(2.0793085797294846), np.float64(2.0583149090834567), np.float64(2.0228476668351894), np.float64(1.9981496644520313), np.float64(2.0028432223002337), np.float64(2.017161991223219), np.float64(2.023642736137391), np.float64(2.0164232109959066), np.float64(2.00051786488823), np.float64(1.9909396220080364), np.float64(2.0018616347563776)]","[np.float64(1.251895475543966), np.float64(1.3932651034784689), np.float64(1.529081847865152), np.float64(1.4892953242600384), np.float64(1.454375765588851), np.float64(1.5999751821590653), np.float64(1.5033058809882756), np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
52,24,0.9,3.33362592726434,2.6888189398049898,"[np.float64(-0.07954745018405585), np.float64(0.398725665072976), np.float64(0.32343960735246247), np.float64(0.12206312243294104), np.float64(0.5336192186008987), np.float64(1.0667896486316055), np.float64(1.0808083581219026), np.float64(0.9313655499101575), np.float64(0.7100312001313205), np.float64(0.4311268393863856), np.float64(0.8397994833489089), np.float64(2.0532922647209793), np.float64(2.604100971007009), np.float64(2.1098072982895193), np.float64(2.026485316079086), np.float64(2.097580767960073), np.float64(1.8038950553397624), np.float64(1.5651123998523795), np.float64(1.4567490921594857), np.float64(1.601087314344107), np.float64(2.156203150407446), np.float64(2.769132616704967), np.float64(2.857825884445882), np.float64(2.500267483077244), np.float64(2.2187182998466906), np.float64(2.4265517382399495), np.float64(2.650670094336454), np.float64(2.970989801545782), np.float64(3.138339813714925), np.float64(3.1456787766675434), np.float64(3.25907913068289), np.float64(3.2668031945077423), np.float64(2.8191024266042524), np.float64(2.1895773347837126), np.float64(1.876966543935885), np.float64(1.802275504374415), np.float64(2.027851766880775), np.float64(2.175296836125268), np.float64(2.153265203446521), np.float64(2.0453807774320163), np.float64(2.040870051919973), np.float64(2.013241472048432), np.float64(1.930748409455601), np.float64(1.8231751313823223), np.float64(2.011267213420213), np.float64(2.326037499288412), np.float64(2.5256715290066456), np.float64(2.680285634399136), np.float64(2.4947343106984126), np.float64(2.0934061061928615), np.float64(1.845216654795503), np.float64(1.6988818237696597)]","[np.float64(1.251895475543966), np.float64(1.3932651034784689), np.float64(1.529081847865152), np.float64(1.4892953242600384), np.float64(1.454375765588851), np.float64(1.5999751821590653), np.float64(1.5033058809882756), np.float64(1.8064471275289182), np.float64(2.1847974510696573), np.float64(3.332171218283956), np.float64(4.926362527750846), np.float64(5.315092372103146), np.float64(5.257577164793664), np.float64(5.175312107215287), np.float64(5.361010344257179), np.float64(6.2190440693335995), np.float64(6.862530903236934), np.float64(7.176580599606877), np.float64(7.569766644572949), np.float64(7.948919315737355), np.float64(8.547431203050081), np.float64(8.251859404990402), np.float64(8.532996587844375), np.float64(8.989743741317646), np.float64(8.44981874600173), np.float64(8.218806476800756), np.float64(8.198271549945783), np.float64(7.751940788759694), np.float64(7.119465995215209), np.float64(6.411498247913173), np.float64(6.362123304649601), np.float64(5.965522694923292), np.float64(4.9350902268451495), np.float64(4.941059134795187), np.float64(4.120689595996701), np.float64(3.0532617391422274), np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,1,0.8,0.601298802544602,0.577029928254128,"[np.float64(3.2360197404026527), np.float64(3.21250882347464), np.float64(3.1899861153025992), np.float64(3.168236866923606)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,2,0.8,0.5175894318515258,0.4944278703125061,"[np.float64(3.189636271746367), np.float64(3.145994422979257), np.float64(3.095167100983921), np.float64(3.045545518627466)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,4,0.8,0.5838076170205041,0.5608627332156924,"[np.float64(3.239949603428702), np.float64(3.222790028352137), np.float64(3.167491449671997), np.float64(3.1118516844969197)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,6,0.8,0.5809814581300001,0.5564341860168199,"[np.float64(3.230869644930333), np.float64(3.2248533225225), np.float64(3.1700747140551604), np.float64(3.0985708956462727)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,12,0.8,0.5575782541053109,0.5376962987026501,"[np.float64(3.2897244006180664), np.float64(3.2786998426371587), np.float64(3.0883964201322858), np.float64(2.9925963645100757)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
4,24,0.8,0.5577321514078641,0.5145314184621442,"[np.float64(3.5570251562176596), np.float64(3.3950255758020065), np.float64(2.7635502293657037), np.float64(2.311494731882002)]","[np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,1,0.8,0.6733965066857704,0.625263348289864,"[np.float64(4.076298479802758), np.float64(4.027929245194576), np.float64(3.9812460709195805), np.float64(3.9360924582259282), np.float64(3.8924200822771646), np.float64(3.850180319258449), np.float64(3.809326174848734), np.float64(3.7698121956824022), np.float64(3.7315944194418633), np.float64(3.6946303259340003), np.float64(3.6588787897834303), np.float64(3.6243000346773804), np.float64(3.590855589111505), np.float64(3.5585082435873994), np.float64(3.5272220092141953), np.float64(3.496962077668169)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,2,0.8,0.2799229552295511,0.2339214459704676,"[np.float64(3.715162303709173), np.float64(3.493406191197999), np.float64(3.3490016563929776), np.float64(3.2476811639141943), np.float64(3.172068575527981), np.float64(3.1102982112765507), np.float64(3.0568900724342725), np.float64(3.009796528359033), np.float64(2.9677648781940893), np.float64(2.92986896591646), np.float64(2.895536028237682), np.float64(2.8643822253020836), np.float64(2.836085518644321), np.float64(2.810364555091625), np.float64(2.7869770038930772), np.float64(2.7657088221220434)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,4,0.8,0.2920570291182642,0.2528933177826126,"[np.float64(3.5602333492728038), np.float64(3.3878719422003014), np.float64(3.2839214966801795), np.float64(3.180975238896593), np.float64(3.105962174652366), np.float64(3.053637850957684), np.float64(3.011999128997922), np.float64(2.9730739575459517), np.float64(2.9363703231793035), np.float64(2.9036145841286207), np.float64(2.8738888161263962), np.float64(2.8468957376860144), np.float64(2.8224682566081705), np.float64(2.7998635833312164), np.float64(2.778923484974159), np.float64(2.7596023377497385)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,6,0.8,0.4550192311524864,0.3960398814605744,"[np.float64(3.5548509965665245), np.float64(3.2814472021685246), np.float64(3.1324842458317246), np.float64(2.9863286714952264), np.float64(2.851787075560817), np.float64(2.7719058616070713), np.float64(2.7258984337460377), np.float64(2.6885277973464126), np.float64(2.656660545102503), np.float64(2.6287760376320124), np.float64(2.6088049426366946), np.float64(2.5947637496860345), np.float64(2.583652707079998), np.float64(2.5755518305361162), np.float64(2.5692426177302705), np.float64(2.5643213846800688)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,12,0.8,1.6556739402977736,1.5439026870085335,"[np.float64(3.4011360409319975), np.float64(2.9503324603717913), np.float64(2.644101722857198), np.float64(2.248523449155458), np.float64(1.8395817847705764), np.float64(1.7044922771398805), np.float64(1.554955794653412), np.float64(1.2123930289082492), np.float64(1.142018585482183), np.float64(1.034705026139429), np.float64(0.9227419235628116), np.float64(0.9047771704743239), np.float64(0.9717444410551022), np.float64(1.0236446422689434), np.float64(1.0583245249592534), np.float64(1.1648381365847276)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
16,24,0.8,1.67461038800276,1.557993768079489,"[np.float64(3.1476069049691877), np.float64(2.820673806554173), np.float64(2.631672861231601), np.float64(2.219174902757999), np.float64(1.8589478202495466), np.float64(1.7064041597905848), np.float64(1.7046807492252651), np.float64(1.291305679271749), np.float64(0.938963244270653), np.float64(1.0941191074359633), np.float64(0.7913897717173191), np.float64(0.7887336780395218), np.float64(1.0598655547274378), np.float64(1.1695973376388946), np.float64(1.0307806556265726), np.float64(1.0402264202114206)]","[np.float64(3.271780511700916), np.float64(3.718721312697109), np.float64(3.6940551594278217), np.float64(3.2457874929078154), np.float64(3.13948193190645), np.float64(3.323159712461349), np.float64(3.1059809026621767), np.float64(3.1657429794798695), np.float64(3.475131237075133), np.float64(3.3577311967053025), np.float64(3.2502101428971746), np.float64(2.9756285299816096), np.float64(2.923565791719739), np.float64(2.591226929948028), np.float64(2.4075134727031213), np.float64(2.5763256387160975)]"
